id_orden,id_cuenta,id_cliente,sexo_cliente,edad_cliente,fecha_apertura_cuenta,id_distrito,nombre_distrito,region,bank_to,account_to,k_symbol,categoria_orden,monto_orden
30843,992,1196,M,55,1995-10-01,22,Domazlice,west Bohemia,QR,63584351,SIPO,Servicios del Hogar,3231.0
30844,992,1196,M,55,1995-10-01,22,Domazlice,west Bohemia,KL,77042627,SIN_ESPECIFICAR,Sin Especificar,1071.0
30845,992,1196,M,55,1995-10-01,22,Domazlice,west Bohemia,IJ,3588748,POJISTNE,Pago de Seguros,335.0
30846,992,1196,M,55,1995-10-01,22,Domazlice,west Bohemia,QR,40572267,SIN_ESPECIFICAR,Sin Especificar,2450.0
30847,993,1197,F,32,1996-11-14,6,Kutna Hora,central Bohemia,WX,89932006,UVER,Cuota de Prestamo,1812.0
30848,995,1199,F,22,1995-08-23,64,Zlin,south Moravia,OP,21824896,SIPO,Servicios del Hogar,2153.0
30849,995,1199,F,22,1995-08-23,64,Zlin,south Moravia,GH,80483859,SIN_ESPECIFICAR,Sin Especificar,143.0
30850,996,1200,F,67,1997-08-18,47,Pardubice,east Bohemia,KL,40804118,SIPO,Servicios del Hogar,1934.0
30851,997,1201,M,53,1997-05-08,54,Brno - mesto,south Moravia,EF,76536661,SIPO,Servicios del Hogar,1046.0
30852,997,1201,M,53,1997-05-08,54,Brno - mesto,south Moravia,AB,37532264,SIN_ESPECIFICAR,Sin Especificar,700.0
30853,997,1201,M,53,1997-05-08,54,Brno - mesto,south Moravia,CD,22804981,POJISTNE,Pago de Seguros,688.0
30854,997,1201,M,53,1997-05-08,54,Brno - mesto,south Moravia,CD,66356766,SIN_ESPECIFICAR,Sin Especificar,36.0
30855,998,1202,F,18,1993-11-11,47,Pardubice,east Bohemia,MN,21143341,SIPO,Servicios del Hogar,7641.0
30859,1000,1204,F,24,1993-01-25,77,Vsetin,north Moravia,YZ,78449135,SIPO,Servicios del Hogar,3179.0
30860,1000,1204,F,24,1993-01-25,77,Vsetin,north Moravia,CD,8467102,SIN_ESPECIFICAR,Sin Especificar,1475.0
30861,1000,1204,F,24,1993-01-25,77,Vsetin,north Moravia,OP,62838387,POJISTNE,Pago de Seguros,2852.0
30864,1002,1206,M,41,1996-09-17,50,Svitavy,east Bohemia,YZ,61809003,SIPO,Servicios del Hogar,1293.0
30865,1002,1206,M,41,1996-09-17,50,Svitavy,east Bohemia,EF,29577315,SIN_ESPECIFICAR,Sin Especificar,1092.0
30866,1002,1206,M,41,1996-09-17,50,Svitavy,east Bohemia,YZ,69410747,POJISTNE,Pago de Seguros,470.0
30867,1003,1207,F,59,1996-10-10,28,Plzen - sever,west Bohemia,IJ,18349242,SIPO,Servicios del Hogar,5276.0
30868,1003,1207,F,59,1996-10-10,28,Plzen - sever,west Bohemia,UV,66745954,SIN_ESPECIFICAR,Sin Especificar,185.0
30869,1004,1208,F,23,1996-07-02,70,Karvina,north Moravia,KL,48386609,UVER,Cuota de Prestamo,5237.0
30870,1005,1209,F,41,1993-02-23,54,Brno - mesto,south Moravia,ST,26423788,LEASING,Arrendamiento / Leasing,3302.0
30871,1005,1209,F,41,1993-02-23,54,Brno - mesto,south Moravia,MN,13424891,SIPO,Servicios del Hogar,7896.0
30872,1006,1210,M,37,1993-02-08,6,Kutna Hora,central Bohemia,YZ,28566903,SIPO,Servicios del Hogar,390.0
30873,1006,1210,M,37,1993-02-08,6,Kutna Hora,central Bohemia,EF,8671278,SIN_ESPECIFICAR,Sin Especificar,2008.0
30874,1006,1210,M,37,1993-02-08,6,Kutna Hora,central Bohemia,EF,76910799,POJISTNE,Pago de Seguros,60.0
30875,1006,1210,M,37,1993-02-08,6,Kutna Hora,central Bohemia,KL,51874184,SIN_ESPECIFICAR,Sin Especificar,33.0
30876,1008,1212,F,71,1996-10-05,13,Rakovnik,central Bohemia,KL,54770183,SIPO,Servicios del Hogar,2691.0
30877,1009,1213,M,32,1995-08-01,1,Hl.m. Praha,Prague,MN,49052566,SIPO,Servicios del Hogar,7521.0
30880,1011,1215,M,54,1994-12-17,45,Jicin,east Bohemia,QR,9464615,UVER,Cuota de Prestamo,3401.0
30881,1011,1215,M,54,1994-12-17,45,Jicin,east Bohemia,WX,17116374,SIPO,Servicios del Hogar,7085.0
30882,1012,1216,F,53,1994-07-09,65,Znojmo,south Moravia,EF,56211417,UVER,Cuota de Prestamo,4091.0
30883,1013,1217,M,61,1996-05-13,59,Kromeriz,south Moravia,ST,88824516,SIPO,Servicios del Hogar,2081.0
30884,1015,1219,M,54,1997-06-14,1,Hl.m. Praha,Prague,KL,18432247,SIPO,Servicios del Hogar,3925.0
30885,1016,1220,F,45,1993-09-29,40,Teplice,north Bohemia,UV,35817569,SIPO,Servicios del Hogar,2619.0
30886,1016,1220,F,45,1993-09-29,40,Teplice,north Bohemia,MN,21620893,SIN_ESPECIFICAR,Sin Especificar,2155.0
30887,1017,1221,F,25,1994-08-11,14,Ceske Budejovice,south Bohemia,IJ,49678987,SIPO,Servicios del Hogar,4492.0
30888,1017,1221,F,25,1994-08-11,14,Ceske Budejovice,south Bohemia,GH,13622379,SIN_ESPECIFICAR,Sin Especificar,477.0
30889,1018,1222,F,59,1993-06-03,7,Melnik,central Bohemia,MN,21977925,SIPO,Servicios del Hogar,1614.0
30890,1018,1222,F,59,1993-06-03,7,Melnik,central Bohemia,GH,98507838,SIN_ESPECIFICAR,Sin Especificar,1028.0
30891,1019,1223,F,43,1993-01-21,52,Usti nad Orlici,east Bohemia,WX,75165712,SIPO,Servicios del Hogar,8127.0
30892,1019,1223,F,43,1993-01-21,52,Usti nad Orlici,east Bohemia,IJ,74068438,SIN_ESPECIFICAR,Sin Especificar,608.0
30893,1019,1223,F,43,1993-01-21,52,Usti nad Orlici,east Bohemia,ST,88047855,POJISTNE,Pago de Seguros,629.0
30894,1020,1224,M,60,1996-04-09,56,Breclav,south Moravia,MN,40117269,SIPO,Servicios del Hogar,1874.0
30895,1020,1224,M,60,1996-04-09,56,Breclav,south Moravia,ST,49670916,SIN_ESPECIFICAR,Sin Especificar,105.0
30896,1020,1224,M,60,1996-04-09,56,Breclav,south Moravia,UV,24497020,POJISTNE,Pago de Seguros,10.0
30897,1021,1225,M,52,1996-11-17,42,Havlickuv Brod,east Bohemia,AB,37461710,SIPO,Servicios del Hogar,2259.0
30898,1024,1229,M,27,1997-05-02,19,Prachatice,south Bohemia,IJ,50779986,SIPO,Servicios del Hogar,2074.0
30905,1026,1231,F,33,1997-09-03,20,Strakonice,south Bohemia,IJ,92388706,SIPO,Servicios del Hogar,8099.0
30906,1026,1231,F,33,1997-09-03,20,Strakonice,south Bohemia,WX,63060033,SIN_ESPECIFICAR,Sin Especificar,335.0
30907,1027,1233,M,56,1997-07-18,68,Frydek - Mistek,north Moravia,ST,91939943,SIPO,Servicios del Hogar,2117.0
30908,1029,1236,F,31,1996-06-25,26,Plzen - mesto,west Bohemia,UV,28123855,SIPO,Servicios del Hogar,8136.0
30909,1029,1236,F,31,1996-06-25,26,Plzen - mesto,west Bohemia,WX,347924,SIN_ESPECIFICAR,Sin Especificar,342.0
30910,1030,1237,M,75,1995-11-12,57,Hodonin,south Moravia,IJ,30616259,SIPO,Servicios del Hogar,664.0
30911,1030,1237,M,75,1995-11-12,57,Hodonin,south Moravia,WX,98720079,SIPO,Servicios del Hogar,1050.0
30912,1031,1238,M,63,1995-06-20,74,Ostrava - mesto,north Moravia,YZ,98259973,SIPO,Servicios del Hogar,6817.0
30913,1031,1238,M,63,1995-06-20,74,Ostrava - mesto,north Moravia,MN,53443789,SIN_ESPECIFICAR,Sin Especificar,747.0
30914,1031,1238,M,63,1995-06-20,74,Ostrava - mesto,north Moravia,OP,61673647,POJISTNE,Pago de Seguros,51.0
30915,1031,1238,M,63,1995-06-20,74,Ostrava - mesto,north Moravia,AB,13939214,LEASING,Arrendamiento / Leasing,551.0
30916,1034,1241,F,56,1997-04-04,73,Opava,north Moravia,EF,54495429,SIPO,Servicios del Hogar,4219.0
30917,1035,1242,F,54,1997-04-18,73,Opava,north Moravia,CD,68746489,SIPO,Servicios del Hogar,2194.0
30918,1035,1242,F,54,1997-04-18,73,Opava,north Moravia,YZ,72017597,SIN_ESPECIFICAR,Sin Especificar,4942.0
30919,1036,1243,F,24,1996-01-18,11,Praha - zapad,central Bohemia,OP,5921757,SIPO,Servicios del Hogar,4095.0
30920,1037,1244,M,34,1997-02-18,1,Hl.m. Praha,Prague,ST,89659267,SIPO,Servicios del Hogar,1062.0
30921,1037,1244,M,34,1997-02-18,1,Hl.m. Praha,Prague,UV,73314934,SIN_ESPECIFICAR,Sin Especificar,940.0
30922,1037,1244,M,34,1997-02-18,1,Hl.m. Praha,Prague,EF,22177893,POJISTNE,Pago de Seguros,1157.0
30923,1037,1244,M,34,1997-02-18,1,Hl.m. Praha,Prague,CD,38512766,SIN_ESPECIFICAR,Sin Especificar,62.0
30924,1038,1245,M,19,1995-04-20,64,Zlin,south Moravia,OP,88674932,SIPO,Servicios del Hogar,2006.0
30925,1038,1245,M,19,1995-04-20,64,Zlin,south Moravia,GH,65748941,SIN_ESPECIFICAR,Sin Especificar,141.0
30926,1040,1248,M,27,1996-05-18,19,Prachatice,south Bohemia,YZ,9653228,LEASING,Arrendamiento / Leasing,2342.0
30927,1040,1248,M,27,1996-05-18,19,Prachatice,south Bohemia,GH,15813100,SIPO,Servicios del Hogar,7008.0
30930,1043,1251,M,39,1997-08-13,1,Hl.m. Praha,Prague,MN,18801582,SIPO,Servicios del Hogar,6433.0
30931,1044,1253,F,31,1995-11-09,14,Ceske Budejovice,south Bohemia,MN,62729650,SIPO,Servicios del Hogar,2880.0
30932,1044,1253,F,31,1995-11-09,14,Ceske Budejovice,south Bohemia,GH,18615305,SIN_ESPECIFICAR,Sin Especificar,188.0
30933,1045,1254,F,59,1996-05-09,3,Beroun,central Bohemia,GH,61220621,SIPO,Servicios del Hogar,1730.0
30934,1046,1255,F,32,1995-04-14,1,Hl.m. Praha,Prague,OP,70391350,SIPO,Servicios del Hogar,7399.0
30935,1047,1256,F,43,1994-06-13,46,Nachod,east Bohemia,KL,74345159,SIPO,Servicios del Hogar,4339.0
30936,1048,1257,F,70,1993-05-05,35,Jablonec n. Nisou,north Bohemia,MN,24886042,SIPO,Servicios del Hogar,3852.0
30937,1049,1259,M,32,1997-12-04,18,Pisek,south Bohemia,EF,93252652,SIPO,Servicios del Hogar,1545.0
30938,1049,1259,M,32,1997-12-04,18,Pisek,south Bohemia,EF,13402939,SIN_ESPECIFICAR,Sin Especificar,954.0
30939,1050,1260,F,53,1993-02-24,57,Hodonin,south Moravia,OP,98150521,SIPO,Servicios del Hogar,5673.0
30940,1053,1265,F,40,1994-05-25,57,Hodonin,south Moravia,YZ,8172607,SIPO,Servicios del Hogar,1043.0
30941,1053,1265,F,40,1994-05-25,57,Hodonin,south Moravia,YZ,46275836,SIN_ESPECIFICAR,Sin Especificar,2439.0
30942,1054,1266,F,46,1993-02-19,10,Praha - vychod,central Bohemia,IJ,38208055,SIPO,Servicios del Hogar,4736.0
30943,1055,1267,F,44,1996-12-12,29,Rokycany,west Bohemia,CD,7340211,SIPO,Servicios del Hogar,2047.0
30944,1056,1269,F,50,1996-12-28,1,Hl.m. Praha,Prague,IJ,50892353,LEASING,Arrendamiento / Leasing,2532.0
30945,1056,1269,F,50,1996-12-28,1,Hl.m. Praha,Prague,EF,26736420,SIPO,Servicios del Hogar,5692.0
30946,1057,1270,M,68,1993-08-23,13,Rakovnik,central Bohemia,QR,44777083,SIPO,Servicios del Hogar,3090.0
30947,1058,1271,M,63,1996-06-11,47,Pardubice,east Bohemia,WX,49857848,SIPO,Servicios del Hogar,4761.0
30948,1058,1271,M,63,1996-06-11,47,Pardubice,east Bohemia,WX,54740381,SIN_ESPECIFICAR,Sin Especificar,408.0
30949,1059,1272,M,54,1995-05-30,8,Mlada Boleslav,central Bohemia,CD,2758771,SIPO,Servicios del Hogar,232.0
30950,1059,1272,M,54,1995-05-30,8,Mlada Boleslav,central Bohemia,ST,66466748,SIN_ESPECIFICAR,Sin Especificar,1914.0
30951,1061,1274,M,22,1997-10-17,44,Chrudim,east Bohemia,YZ,97285127,SIPO,Servicios del Hogar,3790.0
30952,1062,1275,F,47,1993-07-11,6,Kutna Hora,central Bohemia,AB,56361120,SIPO,Servicios del Hogar,7844.0
30953,1064,1277,M,67,1997-09-29,70,Karvina,north Moravia,QR,99262660,SIPO,Servicios del Hogar,2918.0
30954,1067,1280,M,46,1996-09-10,34,Chomutov,north Bohemia,AB,90449589,SIPO,Servicios del Hogar,7811.0
30955,1068,1282,M,62,1997-02-15,52,Usti nad Orlici,east Bohemia,ST,2958560,UVER,Cuota de Prestamo,4220.0
30956,1068,1282,M,62,1997-02-15,52,Usti nad Orlici,east Bohemia,AB,6389087,SIPO,Servicios del Hogar,4737.0
30957,1068,1282,M,62,1997-02-15,52,Usti nad Orlici,east Bohemia,YZ,29813301,SIN_ESPECIFICAR,Sin Especificar,3273.0
30958,1068,1282,M,62,1997-02-15,52,Usti nad Orlici,east Bohemia,CD,73765313,POJISTNE,Pago de Seguros,632.0
30959,1069,1283,F,59,1993-07-24,70,Karvina,north Moravia,YZ,41750836,SIPO,Servicios del Hogar,3080.0
30960,1070,1285,M,59,1996-04-23,62,Uherske Hradiste,south Moravia,MN,65257990,SIPO,Servicios del Hogar,5116.0
30961,1071,1286,F,48,1993-05-10,68,Frydek - Mistek,north Moravia,GH,21432626,UVER,Cuota de Prestamo,4220.0
30962,1072,1287,F,54,1997-12-09,65,Znojmo,south Moravia,OP,47369968,SIPO,Servicios del Hogar,3520.0
30963,1073,1288,M,26,1994-02-27,73,Opava,north Moravia,OP,88794773,SIPO,Servicios del Hogar,3843.0
30964,1074,1289,M,52,1996-05-16,59,Kromeriz,south Moravia,IJ,51158940,LEASING,Arrendamiento / Leasing,1416.0
30965,1075,1290,M,22,1995-07-13,35,Jablonec n. Nisou,north Bohemia,WX,87197690,SIPO,Servicios del Hogar,3868.0
30966,1075,1290,M,22,1995-07-13,35,Jablonec n. Nisou,north Bohemia,UV,90986024,SIN_ESPECIFICAR,Sin Especificar,208.0
30967,1076,1291,F,34,1994-10-30,1,Hl.m. Praha,Prague,KL,42470806,SIPO,Servicios del Hogar,2640.0
30968,1076,1291,F,34,1994-10-30,1,Hl.m. Praha,Prague,YZ,93423914,SIN_ESPECIFICAR,Sin Especificar,4447.0
30969,1078,1293,M,71,1996-07-12,1,Hl.m. Praha,Prague,YZ,33194816,SIPO,Servicios del Hogar,3423.0
30970,1079,1295,F,54,1993-09-14,74,Ostrava - mesto,north Moravia,MN,42747187,SIPO,Servicios del Hogar,10392.0
30971,1080,1296,F,39,1993-12-27,55,Brno - venkov,south Moravia,WX,40894991,SIPO,Servicios del Hogar,6185.0
30972,1081,1297,F,80,1996-12-21,64,Zlin,south Moravia,QR,41841411,SIPO,Servicios del Hogar,2484.0
30973,1082,1299,F,78,1996-06-08,2,Benesov,central Bohemia,WX,8899295,SIPO,Servicios del Hogar,2189.0
30974,1083,1300,M,19,1996-12-06,45,Jicin,east Bohemia,KL,52041840,SIPO,Servicios del Hogar,1930.0
30975,1083,1300,M,19,1996-12-06,45,Jicin,east Bohemia,KL,1474237,SIN_ESPECIFICAR,Sin Especificar,835.0
30976,1083,1300,M,19,1996-12-06,45,Jicin,east Bohemia,YZ,70442372,POJISTNE,Pago de Seguros,4351.0
30977,1083,1300,M,19,1996-12-06,45,Jicin,east Bohemia,EF,96308820,UVER,Cuota de Prestamo,1416.0
30980,1085,1303,F,58,1997-09-11,42,Havlickuv Brod,east Bohemia,MN,39862310,SIPO,Servicios del Hogar,8537.0
30981,1086,1304,M,62,1996-06-17,37,Litomerice,north Bohemia,UV,38448971,SIPO,Servicios del Hogar,1376.0
30982,1086,1304,M,62,1996-06-17,37,Litomerice,north Bohemia,MN,12634462,SIN_ESPECIFICAR,Sin Especificar,474.0
30983,1086,1304,M,62,1996-06-17,37,Litomerice,north Bohemia,EF,44293308,POJISTNE,Pago de Seguros,86.0
30984,1088,1306,F,76,1993-12-19,32,Ceska Lipa,north Bohemia,WX,46244287,SIPO,Servicios del Hogar,3032.0
30985,1089,1307,M,45,1995-10-10,74,Ostrava - mesto,north Moravia,OP,36553853,SIPO,Servicios del Hogar,756.0
30986,1089,1307,M,45,1995-10-10,74,Ostrava - mesto,north Moravia,QR,13997078,SIN_ESPECIFICAR,Sin Especificar,2962.0
30987,1090,1308,M,44,1996-10-19,69,Jesenik,north Moravia,ST,12971461,SIPO,Servicios del Hogar,3317.0
30988,1092,1310,F,21,1995-06-06,41,Usti nad Labem,north Bohemia,ST,40163117,SIPO,Servicios del Hogar,5664.0
30989,1093,1311,F,42,1996-01-14,54,Brno - mesto,south Moravia,ST,99570404,UVER,Cuota de Prestamo,8023.0
30990,1093,1311,F,42,1996-01-14,54,Brno - mesto,south Moravia,EF,21858203,SIPO,Servicios del Hogar,10261.0
30991,1094,1312,F,63,1996-07-10,35,Jablonec n. Nisou,north Bohemia,UV,80894112,SIPO,Servicios del Hogar,1408.0
30992,1094,1312,F,63,1996-07-10,35,Jablonec n. Nisou,north Bohemia,KL,27204376,SIPO,Servicios del Hogar,747.0
30993,1095,1313,M,28,1997-06-18,54,Brno - mesto,south Moravia,MN,98788070,SIPO,Servicios del Hogar,1119.0
30994,1095,1313,M,28,1997-06-18,54,Brno - mesto,south Moravia,KL,77274346,SIN_ESPECIFICAR,Sin Especificar,3773.0
30995,1095,1313,M,28,1997-06-18,54,Brno - mesto,south Moravia,AB,69525956,POJISTNE,Pago de Seguros,896.0
30996,1095,1313,M,28,1997-06-18,54,Brno - mesto,south Moravia,EF,92616253,SIN_ESPECIFICAR,Sin Especificar,1787.0
30997,1096,1315,M,75,1997-03-03,34,Chomutov,north Bohemia,MN,24721879,SIPO,Servicios del Hogar,3488.0
30998,1097,1316,F,52,1996-06-22,67,Bruntal,north Moravia,OP,95009862,SIPO,Servicios del Hogar,7636.0
30999,1097,1316,F,52,1996-06-22,67,Bruntal,north Moravia,OP,33397758,SIN_ESPECIFICAR,Sin Especificar,870.0
31000,1097,1316,F,52,1996-06-22,67,Bruntal,north Moravia,CD,50336754,POJISTNE,Pago de Seguros,577.0
31001,1097,1316,F,52,1996-06-22,67,Bruntal,north Moravia,UV,86982053,SIN_ESPECIFICAR,Sin Especificar,42.0
31002,1098,1318,M,67,1993-12-28,47,Pardubice,east Bohemia,AB,2207518,SIPO,Servicios del Hogar,619.0
31003,1098,1318,M,67,1993-12-28,47,Pardubice,east Bohemia,GH,47811776,SIPO,Servicios del Hogar,1007.0
31009,1100,1321,F,21,1996-09-23,35,Jablonec n. Nisou,north Bohemia,OP,60873585,SIPO,Servicios del Hogar,174.0
31010,1100,1321,F,21,1996-09-23,35,Jablonec n. Nisou,north Bohemia,UV,21850496,SIN_ESPECIFICAR,Sin Especificar,882.0
31011,1100,1321,F,21,1996-09-23,35,Jablonec n. Nisou,north Bohemia,YZ,22059500,POJISTNE,Pago de Seguros,1103.0
31012,1101,1322,F,53,1997-09-22,4,Kladno,central Bohemia,ST,64489167,SIPO,Servicios del Hogar,7553.0
31013,1102,1323,M,54,1996-02-19,70,Karvina,north Moravia,CD,19876456,SIPO,Servicios del Hogar,3559.0
31014,1104,1325,M,53,1995-12-07,39,Most,north Bohemia,EF,72144114,SIPO,Servicios del Hogar,8840.0
31015,1105,1326,F,42,1994-09-01,55,Brno - venkov,south Moravia,EF,96368914,SIPO,Servicios del Hogar,1839.0
31016,1105,1326,F,42,1994-09-01,55,Brno - venkov,south Moravia,WX,69901072,SIN_ESPECIFICAR,Sin Especificar,4015.0
31017,1106,1327,F,35,1993-08-29,20,Strakonice,south Bohemia,WX,7667500,UVER,Cuota de Prestamo,8023.0
31018,1107,1328,F,61,1993-09-08,42,Havlickuv Brod,east Bohemia,ST,55333268,SIPO,Servicios del Hogar,1746.0
31019,1108,1329,M,80,1995-03-09,26,Plzen - mesto,west Bohemia,ST,17273038,SIPO,Servicios del Hogar,31.0
31020,1108,1329,M,80,1995-03-09,26,Plzen - mesto,west Bohemia,OP,30477523,SIPO,Servicios del Hogar,2335.0
31021,1110,1331,M,35,1997-07-10,54,Brno - mesto,south Moravia,CD,84862774,SIPO,Servicios del Hogar,5427.0
31022,1111,1332,F,41,1996-02-16,5,Kolin,central Bohemia,UV,64148080,SIPO,Servicios del Hogar,3962.0
31023,1113,1334,M,20,1996-09-23,8,Mlada Boleslav,central Bohemia,CD,6762576,SIPO,Servicios del Hogar,3837.0
31024,1113,1334,M,20,1996-09-23,8,Mlada Boleslav,central Bohemia,YZ,4878908,SIN_ESPECIFICAR,Sin Especificar,1809.0
31025,1114,1335,F,37,1993-11-13,6,Kutna Hora,central Bohemia,EF,41164273,SIPO,Servicios del Hogar,3350.0
31026,1115,1337,F,19,1993-03-27,34,Chomutov,north Bohemia,OP,13170951,SIPO,Servicios del Hogar,2293.0
31027,1116,1339,M,39,1993-07-20,1,Hl.m. Praha,Prague,ST,41694200,SIPO,Servicios del Hogar,8086.0
31028,1117,1340,F,59,1996-08-29,68,Frydek - Mistek,north Moravia,UV,52116602,SIPO,Servicios del Hogar,1640.0
31029,1117,1340,F,59,1996-08-29,68,Frydek - Mistek,north Moravia,YZ,64481568,SIPO,Servicios del Hogar,1075.0
31030,1118,1341,F,36,1993-07-04,48,Rychnov nad Kneznou,east Bohemia,UV,32868296,SIPO,Servicios del Hogar,3637.0
31031,1118,1341,F,36,1993-07-04,48,Rychnov nad Kneznou,east Bohemia,GH,4071104,SIN_ESPECIFICAR,Sin Especificar,1388.0
31034,1120,1343,F,59,1993-10-05,1,Hl.m. Praha,Prague,GH,5904931,SIPO,Servicios del Hogar,1508.0
31035,1120,1343,F,59,1993-10-05,1,Hl.m. Praha,Prague,KL,15175223,SIPO,Servicios del Hogar,1195.0
31036,1123,1347,M,28,1993-11-01,13,Rakovnik,central Bohemia,YZ,11799949,SIPO,Servicios del Hogar,2444.0
31037,1123,1347,M,28,1993-11-01,13,Rakovnik,central Bohemia,WX,23123979,SIN_ESPECIFICAR,Sin Especificar,6668.0
31038,1124,1349,F,30,1996-06-02,26,Plzen - mesto,west Bohemia,WX,20725280,LEASING,Arrendamiento / Leasing,4814.0
31039,1124,1349,F,30,1996-06-02,26,Plzen - mesto,west Bohemia,YZ,35057538,SIPO,Servicios del Hogar,1030.0
31040,1124,1349,F,30,1996-06-02,26,Plzen - mesto,west Bohemia,GH,54822939,SIN_ESPECIFICAR,Sin Especificar,2739.0
31041,1125,1350,M,39,1997-11-21,1,Hl.m. Praha,Prague,YZ,68780326,UVER,Cuota de Prestamo,7895.0
31042,1125,1350,M,39,1997-11-21,1,Hl.m. Praha,Prague,ST,79252308,SIPO,Servicios del Hogar,11827.0
31043,1125,1350,M,39,1997-11-21,1,Hl.m. Praha,Prague,UV,34524190,SIN_ESPECIFICAR,Sin Especificar,238.0
31044,1125,1350,M,39,1997-11-21,1,Hl.m. Praha,Prague,YZ,64038717,POJISTNE,Pago de Seguros,1.0
31045,1126,1352,F,27,1993-03-08,56,Breclav,south Moravia,WX,12984758,SIPO,Servicios del Hogar,2791.0
31046,1127,1353,M,39,1993-01-27,27,Plzen - jih,west Bohemia,WX,43852061,SIPO,Servicios del Hogar,6260.0
31047,1128,1354,M,77,1993-11-21,74,Ostrava - mesto,north Moravia,QR,14786029,SIPO,Servicios del Hogar,2070.0
31048,1129,1355,F,22,1995-03-03,35,Jablonec n. Nisou,north Bohemia,OP,21761328,SIPO,Servicios del Hogar,4604.0
31049,1129,1355,F,22,1995-03-03,35,Jablonec n. Nisou,north Bohemia,EF,57572519,SIN_ESPECIFICAR,Sin Especificar,2085.0
31050,1130,1356,M,66,1997-05-11,1,Hl.m. Praha,Prague,QR,6974792,SIPO,Servicios del Hogar,2241.0
31053,1133,1361,F,76,1993-11-01,1,Hl.m. Praha,Prague,WX,45995962,SIPO,Servicios del Hogar,2103.0
31054,1133,1361,F,76,1993-11-01,1,Hl.m. Praha,Prague,ST,40755695,SIPO,Servicios del Hogar,895.0
31055,1134,1363,F,19,1993-02-09,6,Kutna Hora,central Bohemia,OP,83356666,SIPO,Servicios del Hogar,1973.0
31056,1134,1363,F,19,1993-02-09,6,Kutna Hora,central Bohemia,ST,64548426,SIN_ESPECIFICAR,Sin Especificar,6007.0
31057,1135,1364,M,65,1995-07-17,1,Hl.m. Praha,Prague,YZ,62011670,SIPO,Servicios del Hogar,1735.0
31058,1136,1366,F,18,1993-08-07,12,Pribram,central Bohemia,IJ,88794064,LEASING,Arrendamiento / Leasing,3082.0
31059,1136,1366,F,18,1993-08-07,12,Pribram,central Bohemia,YZ,58973252,SIPO,Servicios del Hogar,6249.0
31060,1136,1366,F,18,1993-08-07,12,Pribram,central Bohemia,YZ,17459643,SIN_ESPECIFICAR,Sin Especificar,2884.0
31061,1137,1367,F,33,1995-12-19,60,Prostejov,south Moravia,GH,1497954,SIPO,Servicios del Hogar,2121.0
31062,1139,1370,F,33,1996-01-20,34,Chomutov,north Bohemia,MN,67396074,LEASING,Arrendamiento / Leasing,3082.0
31063,1139,1370,F,33,1996-01-20,34,Chomutov,north Bohemia,CD,88400810,SIPO,Servicios del Hogar,1191.0
31064,1139,1370,F,33,1996-01-20,34,Chomutov,north Bohemia,UV,4895151,SIN_ESPECIFICAR,Sin Especificar,3110.0
31065,1139,1370,F,33,1996-01-20,34,Chomutov,north Bohemia,UV,35875827,POJISTNE,Pago de Seguros,2386.0
31066,1139,1370,F,33,1996-01-20,34,Chomutov,north Bohemia,OP,71055465,SIN_ESPECIFICAR,Sin Especificar,479.0
31067,1140,1371,F,50,1997-11-07,49,Semily,east Bohemia,YZ,74234366,SIPO,Servicios del Hogar,2790.0
31068,1141,1372,F,22,1997-02-16,28,Plzen - sever,west Bohemia,OP,42710840,SIPO,Servicios del Hogar,1028.0
31069,1141,1372,F,22,1997-02-16,28,Plzen - sever,west Bohemia,QR,31942546,SIN_ESPECIFICAR,Sin Especificar,907.0
31070,1141,1372,F,22,1997-02-16,28,Plzen - sever,west Bohemia,IJ,44392269,POJISTNE,Pago de Seguros,248.0
31071,1142,1373,F,23,1995-10-19,74,Ostrava - mesto,north Moravia,KL,67380297,SIPO,Servicios del Hogar,2077.0
31075,1144,1375,M,21,1993-01-28,59,Kromeriz,south Moravia,GH,64795172,SIPO,Servicios del Hogar,2250.0
31076,1145,1376,M,40,1993-07-03,31,Tachov,west Bohemia,IJ,24233013,SIPO,Servicios del Hogar,478.0
31077,1145,1376,M,40,1993-07-03,31,Tachov,west Bohemia,KL,38151466,SIN_ESPECIFICAR,Sin Especificar,1469.0
31078,1146,1378,F,57,1993-09-12,67,Bruntal,north Moravia,OP,77362507,SIPO,Servicios del Hogar,3437.0
31079,1146,1378,F,57,1993-09-12,67,Bruntal,north Moravia,QR,46465182,SIN_ESPECIFICAR,Sin Especificar,1384.0
31081,1151,1384,F,45,1995-06-23,40,Teplice,north Bohemia,WX,90602427,SIPO,Servicios del Hogar,3263.0
31082,1152,1385,M,45,1993-04-15,45,Jicin,east Bohemia,GH,77527123,SIPO,Servicios del Hogar,2186.0
31083,1153,1387,F,21,1993-12-29,35,Jablonec n. Nisou,north Bohemia,QR,24663144,SIPO,Servicios del Hogar,4918.0
31084,1153,1387,F,21,1993-12-29,35,Jablonec n. Nisou,north Bohemia,MN,55908048,SIN_ESPECIFICAR,Sin Especificar,1033.0
31085,1154,1388,F,36,1997-08-29,5,Kolin,central Bohemia,IJ,42328703,SIPO,Servicios del Hogar,3475.0
31086,1155,1389,F,71,1996-10-04,43,Hradec Kralove,east Bohemia,QR,81956076,SIPO,Servicios del Hogar,2260.0
